,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces,rating
884,884,0.07,73.0,2254,Salamander Slam,American IPA,180,16.0,3.0066165106041804
885,885,0.05,,1658,Cack-A-Lacky,American Pale Ale (APA),347,12.0,1.0271397482970461
886,886,0.072,50.0,2077,No Wake IPA,American IPA,228,12.0,1.0020378084727521
887,887,0.049,15.0,2076,Boathouse Blonde,American Blonde Ale,228,12.0,4.155561216244275
888,888,0.05,26.0,2075,Cedar Point,American Amber / Red Ale,228,12.0,0.6900860260695918
889,889,0.067,70.0,2426,Clean Shave IPA,American IPA,106,12.0,0.22207232399380827
890,890,0.072,75.0,2045,Might As Well IPL,American Pale Lager,240,16.0,4.846870813182069
891,891,0.0579999999999999,35.0,1960,Saison Pamplemousse,Saison / Farmhouse Ale,240,12.0,0.8758657008201959
892,892,0.074,74.0,1777,2020 IPA,American IPA,240,16.0,4.478160051037802
893,893,0.08,70.0,1698,Wolf Among Weeds IPA,American IPA,240,16.0,1.932434974019841
894,894,0.094,92.0,1641,Better Weather IPA,American IPA,240,16.0,3.1674377614318816
895,895,0.059,60.0,1490,Point the Way IPA,American IPA,240,16.0,1.030041203390204
896,896,0.046,15.0,1489,Golden Road Hefeweizen,Hefeweizen,240,16.0,4.115428392324559
897,897,0.068,65.0,1399,Heal the Bay IPA,American IPA,240,16.0,1.8015393320174744
898,898,0.059,60.0,1296,Point the Way IPA,American IPA,240,12.0,1.9583845821948471
899,899,0.05,,1034,Cabrillo Kölsch,Kölsch,240,16.0,3.4519319128311836
900,900,0.055,20.0,991,Get Up Offa That Brown,American Brown Ale,240,16.0,4.499165227507264
901,901,0.08,70.0,750,Burning Bush Smoked IPA,American IPA,240,16.0,1.607795255103568
902,902,0.08,70.0,749,Wolf Among Weeds IPA (2012),American IPA,240,16.0,2.707838391769494
903,903,0.059,60.0,549,Point the Way IPA (2012),American IPA,240,16.0,3.940031333021709
904,904,0.046,15.0,548,Golden Road Hefeweizen (2012),Hefeweizen,240,16.0,0.4870500227942498
905,905,0.07,11.0,2587,Vanilla Porter,American Porter,39,16.0,4.135545603764709
906,906,0.07,70.0,1109,Descender IPA,American IPA,464,12.0,4.423391701688929
907,907,0.06,18.0,1108,Sweet As Pacific Ale,American Pale Wheat Ale,464,12.0,2.532216047790108
908,908,0.0559999999999999,36.0,1000,Good People Pale Ale,American Pale Ale (APA),478,12.0,2.8141736425771633
909,909,0.093,103.0,312,Snake Handler Double IPA,American Double / Imperial IPA,478,12.0,2.6692453643900955
910,910,0.06,54.0,311,Coffee Oatmeal Stout,Oatmeal Stout,478,12.0,0.3198453668397139
911,911,0.06,64.0,309,Good People IPA,American IPA,478,12.0,1.2795187541520465
912,912,0.0579999999999999,36.0,308,Good People American Brown Ale,American Brown Ale,478,12.0,1.9673392051686704
913,913,0.055,40.0,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),194,12.0,0.20894632678131297
914,914,0.059,55.0,2198,Goose Island India Pale Ale,American IPA,196,12.0,2.801752891860407
915,915,0.054,30.0,2457,312 Urban Pale Ale,American Pale Ale (APA),88,16.0,4.803384103132054
916,916,0.054,30.0,2202,312 Urban Pale Ale,American Pale Ale (APA),88,12.0,2.9638625916254298
917,917,0.042,18.0,2201,312 Urban Wheat Ale,American Pale Wheat Ale,88,16.0,2.866006196099675
918,918,0.042,18.0,1829,312 Urban Wheat Ale,American Pale Wheat Ale,88,12.0,3.7880334609169752
919,919,0.042,20.0,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,88,12.0,2.980867296785573
920,920,0.052,19.0,1383,Beaver Logger,American Pale Lager,420,12.0,2.034510822970423
921,921,0.05,,477,White Water Wheat,American Pale Wheat Ale,536,12.0,4.158906194833711
922,922,0.052,,476,Grand Canyon American Pilsner,American Pilsner,536,12.0,0.051982768851444594
923,923,0.054,,143,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,536,12.0,0.6667455428304003
924,924,,,142,Black Iron India Pale Ale,American IPA,536,12.0,2.3371528369215033
925,925,0.043,21.0,2129,Monarch Classic American Wheat,American Pale Wheat Ale,213,12.0,2.45996955110455
926,926,0.049,21.0,2127,Sir William's English Brown Ale,English Brown Ale,213,12.0,1.869115312306967
927,927,0.055,35.0,2126,Lakefire Rye Pale Ale,American Pale Ale (APA),213,12.0,2.5977565109447793
928,928,0.053,22.0,2303,Beer Agent Re-Ignition,American Blonde Ale,165,16.0,0.45767373550675505
929,929,0.057,18.0,1990,Cherry Ale,Fruit / Vegetable Beer,165,16.0,4.831337546099755
930,930,0.0559999999999999,33.0,1702,Bourbon Barrel Aged Coconut Porter,American Porter,165,16.0,1.6864340250165384
931,931,0.062,60.0,1701,Great Crescent IPA,American IPA,165,16.0,2.2190387106171716
932,932,0.057,27.0,1700,Aurora Lager,Dortmunder / Export Lager,165,16.0,2.126341586923686
933,933,0.053,22.0,1699,Great Crescent Blonde Ale,American Blonde Ale,165,16.0,0.11627083911355085
934,934,0.0559999999999999,33.0,1269,Great Crescent Coconut Porter,American Porter,165,16.0,0.3556538692708755
935,935,0.057,25.0,930,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,165,16.0,1.6753110032171747
936,936,0.045,36.0,649,Great Crescent Brown Ale,American Brown Ale,165,16.0,2.2063865360468937
937,937,0.057,18.0,639,Cherry Ale (1),Fruit / Vegetable Beer,165,16.0,2.714303694892602
938,938,0.057,27.0,626,Aurora Lager (2011),Dortmunder / Export Lager,165,16.0,3.998278798261591
939,939,0.06,25.0,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,165,16.0,3.593794471631464
940,940,0.051,13.0,478,Great Crescent Belgian Style Wit,Witbier,165,16.0,2.0474146027151265
941,941,0.075,65.0,455,Bourbon's Barrel Stout,American Stout,165,16.0,1.6831426157139613
942,942,0.08,66.0,442,Great Crescent Stout,English Stout,165,16.0,1.0532474447697937
943,943,0.0559999999999999,33.0,441,Great Crescent Coconut Porter (2012),American Porter,165,16.0,3.7517224440963926
944,944,0.057,23.0,440,Great Crescent Dark Lager,Euro Dark Lager,165,16.0,1.4797655216780237
945,945,0.042,26.0,439,Great Crescent Mild Ale,English Dark Mild Ale,165,16.0,0.353599726445345
946,946,0.062,60.0,436,Great Crescent IPA (2011),American IPA,165,16.0,2.5704757230068576
947,947,0.053,22.0,389,Great Crescent Blonde Ale (2011),American Blonde Ale,165,16.0,2.2840006859018946
948,948,0.05,,2650,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),6,12.0,0.9090454691826494
949,949,0.087,,2649,Hibernation Ale,Old Ale,6,12.0,0.6481646389554169
950,950,0.061,,2648,Whitewater,American Pale Wheat Ale,6,12.0,4.133370443599416
951,951,0.071,,2647,Rumble,American IPA,6,12.0,4.883717795723119
952,952,0.083,,2646,Orabelle,Tripel,6,12.0,2.654368048755778
953,953,0.05,,2645,Lasso,American IPA,6,12.0,3.1170757831247102
954,954,0.095,75.0,2644,Yeti  Imperial Stout,Russian Imperial Stout,6,12.0,3.5534274585333447
955,955,0.073,,2643,Colette,Saison / Farmhouse Ale,6,12.0,0.7425000064306292
956,956,0.071,,2642,Titan IPA,American IPA,6,12.0,4.013151412196948
957,957,0.045,15.0,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,543,24.0,1.3501642491318182
958,958,0.045,15.0,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,543,12.0,3.3477734966371973
959,959,0.052,49.0,1923,Commotion APA,American Pale Ale (APA),269,12.0,1.0752091608962195
960,960,0.052,,1922,Southern Drawl Pale Lager,American Pale Lager,269,12.0,3.538148232632498
961,961,0.05,5.0,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,365,12.0,2.7517301444713658
962,962,0.07,22.0,1574,Barrel Aged Farmer,American Brown Ale,365,16.0,3.9701678284226145
963,963,0.048,,1446,Great River Golden Ale,American Blonde Ale,365,12.0,4.472306630652821
964,964,0.048,,1275,Dirty Blonde Chocolate Ale,American Blonde Ale,365,12.0,2.808355773140469
965,965,0.048,20.0,1244,Dos Pistolas,Vienna Lager,365,12.0,1.532622526350479
966,966,0.05,30.0,1064,Owney Irish Style Red Ale,Irish Red Ale,365,16.0,0.06995833535329121
967,967,0.06,,1028,Aaah Bock Lager,Vienna Lager,365,16.0,1.1935574345658289
968,968,0.055,10.0,865,Widespread Wit,Witbier,365,16.0,4.957434877155113
969,969,0.054,30.0,864,Roller Dam Red Ale,Irish Red Ale,365,16.0,0.2144545864749864
970,970,0.053,48.0,863,483 Pale Ale,American Pale Ale (APA),365,16.0,4.35459876889581
971,971,0.09,99.0,672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,365,16.0,2.6864964105866616
972,972,0.07,22.0,655,Farmer Brown Ale,American Brown Ale,365,16.0,0.20944933641650565
973,973,0.07,70.0,540,Big Cock IPA,American IPA,365,16.0,0.086318772258695
974,974,0.059,25.0,539,Oktoberfest,Märzen / Oktoberfest,365,16.0,3.0642953024628006
975,975,0.048,25.0,517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,365,16.0,3.839033810832078
976,976,0.06,36.0,371,Redband Stout,American Stout,365,16.0,0.8341546543080774
977,977,0.053,48.0,190,483 Pale Ale (2010),American Pale Ale (APA),365,16.0,3.785873517913484
978,978,0.054,30.0,189,Roller Dam Red Ale (2010),Irish Red Ale,365,16.0,3.8746579838777793
979,979,0.05,30.0,1106,Pablo Beach Pale Ale,American Pale Ale (APA),466,12.0,2.964115767860949
980,980,0.057,44.0,2314,Wild Trail Pale Ale,American Pale Ale (APA),156,12.0,4.332583408513001
981,981,0.067,71.0,2313,Mothman Black IPA,American Black Ale,156,12.0,2.0985576776607195
982,982,0.0579999999999999,,2461,Autumn Winds Fest Beer,Märzen / Oktoberfest,86,16.0,0.4407870703592942
983,983,0.085,69.0,2044,Captain's Daughter,American Double / Imperial IPA,86,12.0,3.858730712599352
984,984,0.0579999999999999,,1567,Autumn Winds,Märzen / Oktoberfest,379,16.0,3.847897474327671
985,985,0.06,54.0,1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),379,12.0,3.728208361290511
986,986,0.04,20.0,1186,Hazy Day Belgian-Style Wit,Witbier,379,16.0,0.3139885566691386
987,987,0.055,,1185,Bring Back the Beach Blonde Ale,American Blonde Ale,379,16.0,2.034437814472356
988,988,0.06,34.0,984,Leaning Chimney Smoked Porter,American Porter,379,16.0,1.798851583588514
989,989,0.06,54.0,693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),379,12.0,2.6080704084084294
990,990,0.049,22.0,631,Flagship Ale,Cream Ale,379,12.0,1.88149102334365
991,991,0.045,6.0,2375,Mr. Blue Sky,American Pale Wheat Ale,124,16.0,4.552129361409079
992,992,0.065,,2143,3 Scrooges,Winter Warmer,124,16.0,1.9047917589762569
993,993,0.05,25.0,2142,Screamin’ Pumpkin,Pumpkin Ale,124,16.0,4.397968223313683
994,994,0.05,35.0,2141,Grand Trunk Bohemian Pils,Czech Pilsener,124,16.0,3.4140537445332435
995,995,0.065,25.0,2140,El Rojo,American Amber / Red Ale,124,16.0,1.3756225266650801
996,996,0.075,,2139,Norm's Raggedy Ass IPA,American IPA,124,16.0,3.356416310540231
997,997,0.05,35.0,2138,Grind Line,American Pale Ale (APA),124,16.0,1.745204159461654
998,998,0.04,55.0,2007,Norm's Gateway IPA,American IPA,124,12.0,1.5748541970129653
999,999,0.09,,1570,Lemon Shandy Tripel,Tripel,124,16.0,4.252930136770928
1000,1000,0.063,43.0,2339,Little Red Cap,Altbier,144,12.0,0.24872349310202269
1001,1001,0.069,67.0,1857,Supergoose IPA,American IPA,290,12.0,3.8624115366494234
1002,1002,0.047,,1440,Hale's Pale American Ale,American Pale Ale (APA),290,12.0,2.7310727510356676
1003,1003,0.07,,1753,Heyoka IPA,American IPA,327,16.0,3.129090020021221
1004,1004,0.08,,1448,Guest Lager,American Double / Imperial Pilsner,327,16.0,3.8327342279333347
1005,1005,0.057,,1134,Pony Pilsner,German Pilsener,327,16.0,0.1387580014204931
1006,1006,0.055,,1066,Akari Shogun American Wheat Ale,American Pale Wheat Ale,327,16.0,2.4876289022508913
1007,1007,0.06,,849,Meat Wave,English India Pale Ale (IPA),327,16.0,3.1879359810286676
1008,1008,0.06,,352,Over Ale,American Brown Ale,327,16.0,1.2262362691530209
1009,1009,0.042,,149,Gossamer Golden Ale,American Blonde Ale,327,16.0,0.1739926529127045
1010,1010,0.052,,148,Daisy Cutter Pale Ale,American Pale Ale (APA),327,16.0,3.159976296888277
1011,1011,0.07,40.0,2026,Pursuit,American IPA,248,12.0,4.848627524197005
1012,1012,0.052,18.0,1361,Half Full Bright Ale,American Blonde Ale,248,12.0,2.5237141947546786
1013,1013,0.046,17.0,1016,Orange Wheat,Fruit / Vegetable Beer,476,12.0,4.438158773983949
1014,1014,0.043,14.0,1015,Hangar 24 Helles Lager,Munich Helles Lager,476,12.0,1.037160902763281
1015,1015,0.075,70.0,1677,The Great Return,American IPA,343,16.0,1.3155815455492759
1016,1016,0.044,18.0,1331,Hardywood Cream Ale,Cream Ale,343,12.0,2.448527779701104
1017,1017,0.0559999999999999,55.0,1270,Capital Trail Pale Ale,American Pale Ale (APA),343,12.0,1.3636022747865917
1018,1018,0.052,15.0,2059,UFO Gingerland,Herbed / Spiced Beer,234,12.0,2.582902464703877
1019,1019,0.062,45.0,1653,The Long Thaw White IPA,American White IPA,234,12.0,2.9319270503095227
1020,1020,0.048,,1558,Honey Cider,Cider,234,12.0,1.44332735666379
1021,1021,0.05,28.0,1380,Harpoon Summer Beer,Kölsch,234,12.0,2.4700392874097155
1022,1022,0.059,42.0,1379,Harpoon IPA,American IPA,234,12.0,0.02683158738310154
1023,1023,0.059,20.0,1340,UFO Pumpkin,Pumpkin Ale,234,12.0,4.786000290540937
1024,1024,0.055,30.0,1313,Harpoon Octoberfest,Märzen / Oktoberfest,234,12.0,1.7890353769500806
1025,1025,0.059,42.0,770,Harpoon IPA (2012),American IPA,234,12.0,3.943340427983001
1026,1026,0.05,28.0,769,Harpoon Summer Beer (2012),Kölsch,234,12.0,2.7248773105492017
1027,1027,0.048,10.0,610,UFO White,American Pale Wheat Ale,234,12.0,0.035760895927704484
1028,1028,0.05,28.0,192,Harpoon Summer Beer (2010),Kölsch,234,12.0,0.9111132252524301
1029,1029,0.059,42.0,126,Harpoon IPA (2010),American IPA,234,12.0,2.6135097062387396
1030,1030,,,506,Great Falls Select Pale Ale,American Blonde Ale,535,12.0,1.022898622345925
1031,1031,0.048,,181,Beltian White,Witbier,535,12.0,0.44134834695023384
1032,1032,0.049,,2183,Kaua'i Golden Ale,American Blonde Ale,204,12.0,4.397707153472064
1033,1033,0.054,,2182,Sunset Amber,American Pale Ale (APA),204,12.0,1.8026577724726338
1034,1034,0.064,,2181,Hapa Brown Ale,American Brown Ale,204,19.2,3.1778039723025358
1035,1035,0.064,,2180,Hapa Brown Ale,American Brown Ale,204,12.0,2.0705066450819603
1036,1036,0.083,,2179,Southern Cross,Flanders Red Ale,204,19.2,4.5780319499664115
1037,1037,0.076,65.0,1895,Groupe G,Belgian IPA,280,16.0,0.3514859459969949
1038,1038,0.062,40.0,1894,Pt. Bonita Rustic Lager,American Pale Lager,280,16.0,3.53787483942299
1039,1039,0.088,77.0,1893,Hill 88 Double IPA,American Double / Imperial IPA,280,16.0,3.8209451732360007
1040,1040,0.072,45.0,990,Loose Cannon,American IPA,479,12.0,1.96179081573863
1041,1041,0.06,30.0,989,AARGHtoberfest!,Märzen / Oktoberfest,479,12.0,3.2856866098329975
1042,1042,0.06,,988,Davy Jones Lager,Cream Ale,479,12.0,0.5978342656185281
1043,1043,0.063,30.0,1351,Grazias,Cream Ale,423,16.0,3.032070990332136
1044,1044,0.08,86.0,1346,Habitus IPA,American IPA,423,16.0,4.460031322443023
1045,1045,0.099,85.0,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,423,16.0,3.4981418533939075
1046,1046,0.063,21.0,2295,The Golden One,American Pilsner,168,12.0,1.3950564449704983
1047,1047,0.07,68.0,2294,The Power of Zeus,American Pale Ale (APA),168,12.0,2.0886774753151722
1048,1048,0.044,22.0,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,500,12.0,3.937378751961117
1049,1049,0.045,,616,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,500,12.0,0.44028389669349743
1050,1050,0.055,,96,Annie's Amber Ale,American Amber / Red Ale,500,12.0,0.9165198479795356
1051,1051,0.045,32.0,1615,The 12th Can™,American Pale Ale (APA),362,16.0,2.196221742768003
1052,1052,0.055,34.0,889,Hilliard's Pils,Czech Pilsener,362,16.0,0.989360862468221
1053,1053,0.049,20.0,724,Hilliard's Blonde,American Blonde Ale,362,16.0,2.492675638957298
1054,1054,0.055,60.0,497,Hilliard's Amber Ale,American Amber / Red Ale,362,16.0,3.1512519429299624
1055,1055,0.066,30.0,496,Hilliard's Saison,Saison / Farmhouse Ale,362,16.0,1.9812696065308573
1056,1056,0.042,,1652,White Cap White IPA,American White IPA,349,16.0,3.0323370852996074
1057,1057,0.042,25.0,1835,Provision,Saison / Farmhouse Ale,297,12.0,2.7243907110651353
1058,1058,0.047,28.0,1834,One Nut Brown,American Brown Ale,297,12.0,0.041306266452519336
1059,1059,0.0579999999999999,45.0,1833,Hop Farm IPA,American IPA,297,12.0,1.889175938708736
1060,1060,0.049,20.0,2195,Double D Blonde,American Blonde Ale,198,12.0,2.283811861675477
1061,1061,0.078,60.0,1605,Festeroo Winter Ale,American Strong Ale,198,12.0,3.0701399054066765
1062,1062,0.063,70.0,1543,Proxima IPA,American IPA,198,12.0,1.8869685259301605
1063,1063,0.049,20.0,1390,Double D Blonde (2013),American Blonde Ale,198,12.0,1.5018281379100995
1064,1064,0.048,13.0,1354,541 American Lager,American Pale Lager,198,12.0,4.66135579933018
1065,1065,0.065,90.0,1353,Alphadelic IPA,American IPA,198,12.0,3.151447085266385
1066,1066,0.065,90.0,499,Alphadelic IPA (2011),American IPA,198,12.0,4.903897295487299
1067,1067,0.049,20.0,498,Double D Blonde (2011),American Blonde Ale,198,12.0,2.7508712042240258
1068,1068,0.07,,1501,Green House India Pale Ale,American IPA,395,12.0,1.448285177687028
1069,1069,0.051,,1004,The One They Call Zoe,American Pale Lager,395,12.0,0.9668458304995947
1070,1070,0.051,40.0,502,Alteration,Altbier,395,12.0,0.22045523479374385
1071,1071,0.06,50.0,501,Pale Dog,American Pale Ale (APA),395,12.0,0.6232504109447479
1072,1072,0.065,,2357,Porter Culture,American Porter,136,12.0,1.7401670757795347
1073,1073,0.068,,2483,Hard Cider,Cider,80,16.0,0.9804784637100861
1074,1074,0.027,21.0,2482,Totally Radler,Radler,80,16.0,1.0062618764915132
1075,1075,0.039,20.0,2400,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,1.2075058590874643
1076,1076,0.039,20.0,2399,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.053921944408811
1077,1077,0.039,20.0,2398,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,0.14134431724501795
1078,1078,0.039,20.0,2397,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.632879972559579
1079,1079,0.039,20.0,2396,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,2.503060479888459
1080,1080,0.039,20.0,2395,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.385709009407589
1081,1081,0.039,20.0,2394,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.5914652488479692
1082,1082,0.039,20.0,2393,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.0208610038995536
1083,1083,0.039,20.0,2392,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,4.171809181182494
1084,1084,0.039,20.0,2391,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,0.5233713302529103
1085,1085,0.039,20.0,2390,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,0.18232389131150328
1086,1086,0.039,20.0,2389,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,3.621659715928013
1087,1087,0.0579999999999999,60.0,2388,Rise Up Red,American Amber / Red Ale,80,16.0,3.807311559440618
1088,1088,0.0579999999999999,35.0,2200,Survival Stout,American Stout,80,16.0,2.658797347122996
1089,1089,0.066,75.0,2199,Hopworks IPA,American IPA,80,16.0,2.868342813282012
1090,1090,0.073,70.0,2193,Abominable Winter Ale,American Strong Ale,80,16.0,0.26359218164295706
1091,1091,0.06,60.0,1398,Pigwar White India Pale Ale,American White IPA,80,16.0,3.9079547192735618
1092,1092,0.0579999999999999,60.0,1085,Rise-Up Red (2014),American Amber / Red Ale,80,16.0,2.1489877128981467
1093,1093,0.073,70.0,916,Abominable Winter Ale (2012),American Strong Ale,80,16.0,2.593415288008077
1094,1094,0.051,32.0,658,HUB Lager,Czech Pilsener,80,16.0,2.765905806314718
1095,1095,0.066,75.0,653,Hopworks IPA (2012),American IPA,80,16.0,2.2090187664817234
1096,1096,0.0559999999999999,,2385,Watermelon Wheat,American Pale Wheat Ale,120,12.0,0.010133702191370553
1097,1097,0.051,17.0,2384,Laka Laka Pineapple,Hefeweizen,120,12.0,0.08493173863740489
1098,1098,0.06,,2383,Oktoberfest,Märzen / Oktoberfest,120,16.0,2.57861778341987
1099,1099,0.065,,1251,Trail Maker Pale Ale,American Pale Ale (APA),445,12.0,0.5763235728287003
1100,1100,0.055,,1250,Action Man Lager,Vienna Lager,445,12.0,3.686118645693488
1101,1101,0.068,90.0,1903,Let It Ride IPA,American IPA,277,12.0,2.247564342992277
1102,1102,0.065,22.0,1691,Stir Crazy Winter Ale,Winter Warmer,277,12.0,0.5062797842842398
